col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,
ch_career_headshots,CHALLENGE_CAREER_HEADSHOTS,CHALLENGE_CAREER_HEADSHOTS_DESC,,1,career,0,,,150,500,300,1000,500,1500,750,2500,1000,5000,,,,,,,,,580,,,,,,,,,,,,,,,ch_career_mastery,,,,,,
ch_ar_kill,CHALLENGE_CLASS_KILLS_AR,CHALLENGE_CLASS_KILLS_AR_DESC,,1,career,0,,,150,500,300,1000,500,1500,750,2500,1000,5000,,,,,,,,,2,,,,,,,,,,,,,,,ch_career_mastery,,,,,,
ch_smg_kill,CHALLENGE_CLASS_KILLS_SMG,CHALLENGE_CLASS_KILLS_SMG_DESC,,1,career,0,,,150,500,300,1000,500,1500,750,2500,1000,5000,,,,,,,,,4,,,,,,,,,,,,,,,ch_career_mastery,,,,,,
ch_heavy_kill,CHALLENGE_CLASS_KILLS_HEAVY,CHALLENGE_CLASS_KILLS_HEAVY_DESC,,1,career,0,,,150,500,300,1000,500,1500,750,2500,1000,5000,,,,,,,,,10,,,,,,,,,,,,,,,ch_career_mastery,,,,,,
ch_sniper_kill,CHALLENGE_CLASS_KILLS_SNIPER,CHALLENGE_CLASS_KILLS_SNIPER_DESC,,1,career,0,,,150,500,300,1000,500,1500,750,2500,1000,5000,,,,,,,,,8,,,,,,,,,,,,,,,ch_career_mastery,,,,,,
ch_shotgun_kill,CHALLENGE_CLASS_KILLS_SHOTGUN,CHALLENGE_CLASS_KILLS_SHOTGUN_DESC,,1,career,0,,,150,500,300,1000,500,1500,750,2500,1000,5000,,,,,,,,,6,,,,,,,,,,,,,,,ch_career_mastery,,,,,,
ch_pistol_kill,CHALLENGE_CLASS_KILLS_PISTOLS,CHALLENGE_CLASS_KILLS_PISTOLS_DESC,,1,career,0,,,150,500,300,1000,500,1500,750,2500,1000,5000,,,,,,,,,12,,,,,,,,,,,,,,,ch_career_mastery,,,,,,
ch_career_meleekills,CHALLENGE_CAREER_MELEEKILLS,CHALLENGE_CAREER_MELEEKILLS_DESC,,1,career,0,,,150,500,300,1000,500,1500,750,2500,1000,5000,,,,,,,,,584,,,,,,,,,,,,,,,ch_career_mastery,,,,,,
ch_career_killstreakkills,CHALLENGE_CAREER_KILLSTREAKKILLS,CHALLENGE_CAREER_KILLSTREAKKILLS_DESC,,1,career,0,,,150,500,300,1000,500,1500,750,2500,1000,5000,,,,,,,,,585,,,,,,,,,,,,,,,ch_career_mastery,,,,,,
ch_career_killstreakassists,CHALLENGE_CAREER_KILLSTREAKASSISTS,CHALLENGE_CAREER_KILLSTREAKASSISTS_DESC,,1,career,0,,,1500,500,3000,1000,5000,1500,7500,2500,10000,5000,,,,,,,,,586,,,,,,,,,,,,,,,ch_career_mastery,,,,,,
ch_career_streaksinbound,CHALLENGE_CAREER_STREAKSINBOUND,CHALLENGE_CAREER_STREAKSINBOUND_DESC,,1,career,0,,,100,500,200,1000,300,1500,,,,,,,,,,,,,587,,,,,,,,,,,,,,,ch_career_mastery,,,,,,
ch_career_mastery,CHALLENGE_CAREER_MASTERY,CHALLENGE_CAREER_MASTERY_DESC,,1,career,0,,,12,5000,,,,,,,,,,,,,,,,,581,,,,,,,,,,,,,,,,,,,,,
ch_victories_careerwins,CHALLENGE_VICTORIES_CAREERWINS,CHALLENGE_VICTORIES_CAREERWINS_DESC,,1,victories,0,,,100,500,250,1000,500,2000,,,,,,,,,,,,,588,,,,,,,,,,,,,,,ch_victories_mastery,,,,,,
ch_war_wins,CHALLENGE_VICTORIES_WARWINS,CHALLENGE_VICTORIES_WARWINS_DESC,,1,victories,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,653,,,,,,,,,,,,,,,ch_victories_mastery,,,,,,
ch_raid_wins,CHALLENGE_VICTORIES_WARRAIDWINS,CHALLENGE_VICTORIES_WARRAIDWINS_DESC,,1,victories,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,7142,,,,,,,,,,,,,,,ch_victories_mastery,,,,,,
ch_dom_wins,CHALLENGE_VICTORIES_DOMWINS,CHALLENGE_VICTORIES_DOMWINS_DESC,,1,victories,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,673,,,,,,,,,,,,,,,ch_victories_mastery,,,,,,
ch_sd_wins,CHALLENGE_VICTORIES_SDWINS,CHALLENGE_VICTORIES_SDWINS_DESC,,1,victories,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,693,,,,,,,,,,,,,,,ch_victories_mastery,,,,,,
ch_conf_wins,CHALLENGE_VICTORIES_CONFWINS,CHALLENGE_VICTORIES_CONFWINS_DESC,,1,victories,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,723,,,,,,,,,,,,,,,ch_victories_mastery,,,,,,
ch_hp_wins,CHALLENGE_VICTORIES_HPWINS,CHALLENGE_VICTORIES_HPWINS_DESC,,1,victories,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,713,,,,,,,,,,,,,,,ch_victories_mastery,,,,,,
ch_dm_wins,CHALLENGE_VICTORIES_DMWINS,CHALLENGE_VICTORIES_DMWINS_DESC,,1,victories,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,663,,,,,,,,,,,,,,,ch_victories_mastery,,,,,,
ch_ctf_wins,CHALLENGE_VICTORIES_CTFWINS,CHALLENGE_VICTORIES_CTFWINS_DESC,,1,victories,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,683,,,,,,,,,,,,,,,ch_victories_mastery,,,,,,
ch_ball_wins,CHALLENGE_VICTORIES_BALLWINS,CHALLENGE_VICTORIES_BALLWINS_DESC,,1,victories,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,743,,,,,,,,,,,,,,,ch_victories_mastery,,,,,,
ch_victories_mastery,CHALLENGE_VICTORIES_MASTERY,CHALLENGE_VICTORIES_MASTERY_DESC,,1,victories,0,,,10,5000,,,,,,,,,,,,,,,,,1099,,,,,,,,,,,,,,,,,,,,,
ch_heroics_topdog,CHALLENGE_HEROICS_TOPDOG,CHALLENGE_HEROICS_TOPDOG_DESC,,1,heroics,0,,,25,500,50,1000,100,1500,,,,,,,,,,,,,590,,,,,,,,,,,,,,,ch_heroics_mastery,,,,,,
ch_heroics_topscorer,CHALLENGE_HEROICS_TOPSCORER,CHALLENGE_HEROICS_TOPSCORER_DESC,,1,heroics,0,,,25,500,50,1000,100,1500,,,,,,,,,,,,,591,,,,,,,,,,,,,,,ch_heroics_mastery,,,,,,
ch_heroics_assault,CHALLENGE_HEROICS_ASSAULT,CHALLENGE_HEROICS_ASSAULT_DESC,,1,heroics,0,,,10,500,25,1000,50,1500,,,,,,,,,,,,,1081,,,,,,,,,,,,,,,ch_heroics_mastery,,,,,,
ch_heroics_defender,CHALLENGE_HEROICS_DEFENDER,CHALLENGE_HEROICS_DEFENDER_DESC,,1,heroics,0,,,10,500,25,1000,50,1500,,,,,,,,,,,,,1080,,,,,,,,,,,,,,,ch_heroics_mastery,,,,,,
ch_heroics_takedown,CHALLENGE_HEROICS_TAKEDOWN,CHALLENGE_HEROICS_TAKEDOWN_DESC,,1,heroics,0,,,10,500,25,1000,50,1500,,,,,,,,,,,,,688,,,,,,,,,,,,,,,ch_heroics_mastery,,,,,,
ch_heroics_destroyer,MPUI_DESTROYER,CHALLENGE_HEROICS_DESTROYER_DESC,,1,heroics,0,,,10,500,25,1000,50,1500,,,,,,,,,,,,,697,,,,,,,,,,,,,,,ch_heroics_mastery,,,,,,
ch_heroics_defuser,CHALLENGE_HEROICS_DEFUSER,CHALLENGE_HEROICS_DEFUSER_DESC,,1,heroics,0,,,10,500,25,1000,50,1500,,,,,,,,,,,,,698,,,,,,,,,,,,,,,ch_heroics_mastery,,,,,,
ch_heroics_coveringfire,CHALLENGE_HEROICS_COVERINGFIRE,CHALLENGE_HEROICS_COVERINGFIRE_DESC,,1,heroics,0,,,25,2000,,,,,,,,,,,,,,,,,1079,,,,,,,,,,,,,,,ch_heroics_mastery,,,,,,
ch_heroics_moviestar,CHALLENGE_HEROICS_MOVIESTAR,CHALLENGE_HEROICS_MOVIESTAR_DESC,,1,heroics,0,,,25,2000,,,,,,,,,,,,,,,,,1051,,,,,,,,,,,,,,,ch_heroics_mastery,,,,,,
ch_heroics_superstar,CHALLENGE_HEROICS_SUPERSTAR,CHALLENGE_HEROICS_SUPERSTAR_DESC,,1,heroics,0,,,1,2000,,,,,,,,,,,,,,,,,1052,,,,,,,,,,,,,,,ch_heroics_mastery,,,,,,
ch_sd_ninja,CHALLENGE_NINJA,CHALLENGE_GAMEMODE_NINJA_DESC,,1,heroics,0,,,5,2000,,,,,,,,,,,,,,,,,699,,,,,,,,,,,,,,,ch_heroics_mastery,,,,,,
ch_heroics_mastery,CHALLENGE_HEROICS_MASTERY,CHALLENGE_HEROICS_MASTERY_DESC,,1,heroics,0,,,11,5000,,,,,,,,,,,,,,,,,592,,,,,,,,,,,,,,,,,,,,,
ch_war_veteran,CHALLENGE_GAMEMODE_VETERAN_TDM,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,tdm,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,654,,,,,,,,,,,,,,,ch_war_mastery,,,,,,
ch_war_superior,CHALLENGE_GAMEMODE_SUPERIOR_TDM,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,tdm,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,655,,,,,,,,,,,,,,,ch_war_mastery,,,,,,
ch_war_mvp,CHALLENGE_GAMEMODE_MVP_TDM,CHALLENGE_GAMEMODE_MVP_DESC,,1,tdm,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,656,,,,,,,,,,,,,,,ch_war_mastery,,,,,,
ch_war_triple,CHALLENGE_GAMEMODE_TRIPLE_TDM,CHALLENGE_GAMEMODE_TRIPLEKILL_DESC,,1,tdm,0,,,2,1000,,,,,,,,,,,,,,,,,657,,,,,,,,,,,,,,,ch_war_mastery,,,,,,
ch_war_avenger,CHALLENGE_GAMEMODE_AVENGER_TDM,CHALLENGE_GAMEMODE_AVENGER_DESC,,1,tdm,0,,,10,1500,,,,,,,,,,,,,,,,,658,,,,,,,,,,,,,,,ch_war_mastery,,,,,,
ch_war_savior,CHALLENGE_GAMEMODE_SAVIOR_TDM,CHALLENGE_GAMEMODE_SAVIOR_DESC,,1,tdm,0,,,10,1500,,,,,,,,,,,,,,,,,659,,,,,,,,,,,,,,,ch_war_mastery,,,,,,
ch_war_star,CHALLENGE_GAMEMODE_SUPERSTAR_TDM,CHALLENGE_GAMEMODE_SUPERSTAR_DESC,,1,tdm,0,,,1,2500,,,,,,,,,,,,,,,,,660,,,,,,,,,,,,,,,ch_war_mastery,,,,,,
ch_war_crushing,CHALLENGE_GAMEMODE_CRUSHING_TDM,CHALLENGE_CRUSHING_VICTORY_DESC,,1,tdm,0,,,15,2000,,,,,,,,,,,,,,,,,661,,,,,,,,,,,,,,,ch_war_mastery,,,,,,
ch_war_mastery,CHALLENGE_GAMEMODE_MASTERY_TDM,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,tdm,0,,,8,5000,,,,,,,,,,,,,,,,,662,,,,,,,,,,,,,,,,,,,,,
ch_dm_veteran,CHALLENGE_GAMEMODE_VETERAN_FFA,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,ffa,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,664,,,,,,,,,,,,,,,ch_dm_mastery,,,,,,
ch_dm_superior,CHALLENGE_GAMEMODE_SUPERIOR_FFA,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,ffa,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,665,,,,,,,,,,,,,,,ch_dm_mastery,,,,,,
ch_dm_mvp,CHALLENGE_GAMEMODE_MVP_FFA,CHALLENGE_GAMEMODE_MVP_DESC,,1,ffa,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,666,,,,,,,,,,,,,,,ch_dm_mastery,,,,,,
ch_dm_merciless,CHALLENGE_GAMEMODE_MERCILESS_FFA,CHALLENGE_GAMEMODE_MERCILESS_DESC,,1,ffa,0,,,1,1000,,,,,,,,,,,,,,,,,667,,,,,,,,,,,,,,,ch_dm_mastery,,,,,,
ch_dm_crushing,CHALLENGE_GAMEMODE_CRUSHING_FFA,CHALLENGE_CRUSHING_VICTORY_DESC_FFA,,1,ffa,0,,,15,2000,,,,,,,,,,,,,,,,,668,,,,,,,,,,,,,,,ch_dm_mastery,,,,,,
ch_dm_star,CHALLENGE_GAMEMODE_SUPERSTAR_FFA,CHALLENGE_GAMEMODE_SUPERSTAR_DESC,,1,ffa,0,,,1,2000,,,,,,,,,,,,,,,,,669,,,,,,,,,,,,,,,ch_dm_mastery,,,,,,
ch_dm_double,CHALLENGE_GAMEMODE_DOUBLE_FFA,CHALLENGE_GAMEMODE_DOUBLEKILL_DESC,,1,ffa,0,,,10,1000,,,,,,,,,,,,,,,,,670,,,,,,,,,,,,,,,ch_dm_mastery,,,,,,
ch_dm_triple,CHALLENGE_GAMEMODE_TRIPLE_FFA,CHALLENGE_GAMEMODE_TRIPLEKILL_DESC,,1,ffa,0,,,2,1000,,,,,,,,,,,,,,,,,671,,,,,,,,,,,,,,,ch_dm_mastery,,,,,,
ch_dm_mastery,CHALLENGE_GAMEMODE_MASTERY_FFA,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,ffa,0,,,8,5000,,,,,,,,,,,,,,,,,672,,,,,,,,,,,,,,,,,,,,,
ch_dom_veteran,CHALLENGE_GAMEMODE_VETERAN_DOM,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,dom,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,674,,,,,,,,,,,,,,,ch_dom_mastery,,,,,,
ch_dom_superior,CHALLENGE_GAMEMODE_SUPERIOR_DOM,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,dom,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,675,,,,,,,,,,,,,,,ch_dom_mastery,,,,,,
ch_dom_mvp,CHALLENGE_GAMEMODE_MVP_DOM,CHALLENGE_GAMEMODE_MVP_DESC,,1,dom,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,676,,,,,,,,,,,,,,,ch_dom_mastery,,,,,,
ch_dom_aggression,CHALLENGE_GAMEMODE_AGGRESSION_DOM,CHALLENGE_GAMEMODE_AGGRESSION_DESC,,1,dom,0,,,75,1500,,,,,,,,,,,,,,,,,677,,,,,,,,,,,,,,,ch_dom_mastery,,,,,,
ch_dom_alphalock,CHALLENGE_ALPHA_LOCKDOWN,CHALLENGE_LOCKDOWN_DESC,,1,dom,0,,,3,1500,,,,,,,,,,,,,,,,,678,,,,,,,,,,,,,,,ch_dom_mastery,,,,,,
ch_dom_bravolock,CHALLENGE_BRAVO_LOCKDOWN,CHALLENGE_LOCKDOWN_DESC,,1,dom,0,,,3,1500,,,,,,,,,,,,,,,,,679,,,,,,,,,,,,,,,ch_dom_mastery,,,,,,
ch_dom_charlielock,CHALLENGE_CHARLIE_LOCKDOWN,CHALLENGE_LOCKDOWN_DESC,,1,dom,0,,,3,1500,,,,,,,,,,,,,,,,,680,,,,,,,,,,,,,,,ch_dom_mastery,,,,,,
ch_dom_tripcap,CHALLENGE_GAMEMODE_TRIPCAP,CHALLENGE_GAMEMODE_TRIPCAP_DESC,,1,dom,0,,,1,2000,,,,,,,,,,,,,,,,,681,,,,,,,,,,,,,,,ch_dom_mastery,,,,,,
ch_dom_mastery,CHALLENGE_GAMEMODE_MASTERY_DOM,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,dom,0,,,8,5000,,,,,,,,,,,,,,,,,682,,,,,,,,,,,,,,,,,,,,,
ch_ctf_veteran,CHALLENGE_GAMEMODE_VETERAN_CTF,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,ctf,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,684,,,,,,,,,,,,,,,ch_ctf_mastery,,,,,,
ch_ctf_superior,CHALLENGE_GAMEMODE_SUPERIOR_CTF,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,ctf,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,685,,,,,,,,,,,,,,,ch_ctf_mastery,,,,,,
ch_ctf_mvp,CHALLENGE_GAMEMODE_MVP_CTF,CHALLENGE_GAMEMODE_MVP_DESC,,1,ctf,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,686,,,,,,,,,,,,,,,ch_ctf_mastery,,,,,,
ch_ctf_crushing,CHALLENGE_GAMEMODE_CRUSHING_CTF,CHALLENGE_CRUSHING_VICTORY_DESC_CTF,,1,ctf,0,,,10,2000,,,,,,,,,,,,,,,,,687,,,,,,,,,,,,,,,ch_ctf_mastery,,,,,,
ch_ctf_flag_carry,CHALLENGE_CTF_FLAG_CARRY,CHALLENGE_CTF_FLAG_CARRY_DESC,,1,ctf,0,,,50,1000,,,,,,,,,,,,,,,,,689,,,,,,,,,,,,,,,ch_ctf_mastery,,,,,,
ch_ctf_flag_return,CHALLENGE_CTF_FLAG_RETURN,CHALLENGE_CTF_FLAG_RETURN_DESC,,1,ctf,0,,,15,1500,,,,,,,,,,,,,,,,,690,,,,,,,,,,,,,,,ch_ctf_mastery,,,,,,
ch_ctf_flag_capture,CHALLENGE_CTF_FLAG_CAPTURE,CHALLENGE_CTF_FLAG_CAPTURE_DESC,,1,ctf,0,,,5,2000,,,,,,,,,,,,,,,,,691,,,,,,,,,,,,,,,ch_ctf_mastery,,,,,,
ch_ctf_mastery,CHALLENGE_GAMEMODE_MASTERY_CTF,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,ctf,0,,,7,5000,,,,,,,,,,,,,,,,,692,,,,,,,,,,,,,,,,,,,,,
ch_sd_veteran,CHALLENGE_GAMEMODE_VETERAN_SD,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,sd,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,694,,,,,,,,,,,,,,,ch_sd_mastery,,,,,,
ch_sd_superior,CHALLENGE_GAMEMODE_SUPERIOR_SD,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,sd,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,695,,,,,,,,,,,,,,,ch_sd_mastery,,,,,,
ch_sd_mvp,CHALLENGE_GAMEMODE_MVP_SD,CHALLENGE_GAMEMODE_MVP_DESC,,1,sd,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,696,,,,,,,,,,,,,,,ch_sd_mastery,,,,,,
ch_sd_protector,CHALLENGE_BOMB_PROTECTOR,CHALLENGE_GAMEMODE_BOMB_PROTECTOR,,1,sd,0,,,15,1000,,,,,,,,,,,,,,,,,700,,,,,,,,,,,,,,,ch_sd_mastery,,,,,,
ch_sd_interrupt,CHALLENGE_INTERRUPTION,CHALLENGE_GAMEMODE_INTERRUPTION_DESC,,1,sd,0,,,15,1000,,,,,,,,,,,,,,,,,701,,,,,,,,,,,,,,,ch_sd_mastery,,,,,,
ch_sd_mastery,CHALLENGE_GAMEMODE_MASTERY_SD,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,sd,0,,,5,5000,,,,,,,,,,,,,,,,,702,,,,,,,,,,,,,,,,,,,,,
ch_hp_veteran,CHALLENGE_GAMEMODE_VETERAN_HP,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,hp,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,714,,,,,,,,,,,,,,,ch_hp_mastery,,,,,,
ch_hp_superior,CHALLENGE_GAMEMODE_SUPERIOR_HP,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,hp,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,715,,,,,,,,,,,,,,,ch_hp_mastery,,,,,,
ch_hp_mvp,CHALLENGE_GAMEMODE_MVP_HP,CHALLENGE_GAMEMODE_MVP_DESC,,1,hp,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,716,,,,,,,,,,,,,,,ch_hp_mastery,,,,,,
ch_hp_aggression,CHALLENGE_GAMEMODE_AGGRESSION_HP,CHALLENGE_GAMEMODE_AGGRESSION_DESC,,1,hp,0,,,25,1500,,,,,,,,,,,,,,,,,717,,,,,,,,,,,,,,,ch_hp_mastery,,,,,,
ch_hp_attacker,CHALLENGE_GAMEMODE_HP_ATTACKER,CHALLENGE_GAMEMODE_HP_ATTACKER_DESC,,1,hp,0,,,50,1000,,,,,,,,,,,,,,,,,718,,,,,,,,,,,,,,,ch_hp_mastery,,,,,,
ch_hp_defender,CHALLENGE_GAMEMODE_HP_DEFENDER,CHALLENGE_GAMEMODE_HP_DEFENDER_DESC,,1,hp,0,,,50,1000,,,,,,,,,,,,,,,,,719,,,,,,,,,,,,,,,ch_hp_mastery,,,,,,
ch_hp_crushing,CHALLENGE_GAMEMODE_CRUSHING_HP,CHALLENGE_CRUSHING_VICTORY_DESC_HP,,1,hp,0,,,15,2000,,,,,,,,,,,,,,,,,720,,,,,,,,,,,,,,,ch_hp_mastery,,,,,,
ch_hp_star,CHALLENGE_GAMEMODE_SUPERSTAR_HP,CHALLENGE_GAMEMODE_SUPERSTAR_DESC,,1,hp,0,,,1,2000,,,,,,,,,,,,,,,,,721,,,,,,,,,,,,,,,ch_hp_mastery,,,,,,
ch_hp_mastery,CHALLENGE_GAMEMODE_MASTERY_HP,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,hp,0,,,8,5000,,,,,,,,,,,,,,,,,722,,,,,,,,,,,,,,,,,,,,,
ch_conf_veteran,CHALLENGE_GAMEMODE_VETERAN_CONF,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,conf,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,724,,,,,,,,,,,,,,,ch_conf_mastery,,,,,,
ch_conf_superior,CHALLENGE_GAMEMODE_SUPERIOR_CONF,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,conf,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,725,,,,,,,,,,,,,,,ch_conf_mastery,,,,,,
ch_conf_mvp,CHALLENGE_GAMEMODE_MVP_CONF,CHALLENGE_GAMEMODE_MVP_DESC,,1,conf,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,726,,,,,,,,,,,,,,,ch_conf_mastery,,,,,,
ch_conf_collector,CHALLENGE_COLLECTOR,CHALLENGE_COLLECTOR_DESC,,1,conf,0,,,50,1000,,,,,,,,,,,,,,,,,727,,,,,,,,,,,,,,,ch_conf_mastery,,,,,,
ch_conf_denial,CHALLENGE_DENIAL,CHALLENGE_DENIAL_DESC,,1,conf,0,,,50,1000,,,,,,,,,,,,,,,,,728,,,,,,,,,,,,,,,ch_conf_mastery,,,,,,
ch_conf_save_yourself,CHALLENGE_SAVE_YOURSELF,CHALLENGE_SAVE_YOURSELF_DESC,,1,conf,0,,,5,2000,,,,,,,,,,,,,,,,,729,,,,,,,,,,,,,,,ch_conf_mastery,,,,,,
ch_conf_crushing,CHALLENGE_GAMEMODE_CRUSHING_CONF,CHALLENGE_CRUSHING_VICTORY_DESC_CONF,,1,conf,0,,,15,2000,,,,,,,,,,,,,,,,,730,,,,,,,,,,,,,,,ch_conf_mastery,,,,,,
ch_conf_savior,CHALLENGE_GAMEMODE_SAVIOR_CONF,CHALLENGE_GAMEMODE_SAVIOR_DESC,,1,conf,0,,,5,1500,,,,,,,,,,,,,,,,,731,,,,,,,,,,,,,,,ch_conf_mastery,,,,,,
ch_conf_mastery,CHALLENGE_GAMEMODE_MASTERY_CONF,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,conf,0,,,8,5000,,,,,,,,,,,,,,,,,732,,,,,,,,,,,,,,,,,,,,,
ch_ball_veteran,CHALLENGE_GAMEMODE_VETERAN_BALL,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,ball,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,744,,,,,,,,,,,,,,,ch_ball_mastery,,,,,,
ch_ball_superior,CHALLENGE_GAMEMODE_SUPERIOR_BALL,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,ball,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,745,,,,,,,,,,,,,,,ch_ball_mastery,,,,,,
ch_ball_mvp,CHALLENGE_GAMEMODE_MVP_BALL,CHALLENGE_GAMEMODE_MVP_DESC,,1,ball,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,746,,,,,,,,,,,,,,,ch_ball_mastery,,,,,,
ch_ball_touchdown,CHALLENGE_TOUCHDOWN,CHALLENGE_TOUCHDOWN_DESC,,1,ball,0,,,25,1000,,,,,,,,,,,,,,,,,747,,,,,,,,,,,,,,,ch_ball_mastery,,,,,,
ch_ball_fieldgoal,CHALLENGE_FIELDGOAL,CHALLENGE_FIELDGOAL_DESC,,1,ball,0,,,25,1000,,,,,,,,,,,,,,,,,748,,,,,,,,,,,,,,,ch_ball_mastery,,,,,,
ch_ball_crushing,CHALLENGE_GAMEMODE_CRUSHING_BALL,CHALLENGE_CRUSHING_VICTORY_DESC_BALL,,1,ball,0,,,15,2000,,,,,,,,,,,,,,,,,749,,,,,,,,,,,,,,,ch_ball_mastery,,,,,,
ch_ball_assist,CHALLENGE_BALL_ASSIST,CHALLENGE_BALL_ASSIST_DESC,,1,ball,0,,,25,1000,,,,,,,,,,,,,,,,,750,,,,,,,,,,,,,,,ch_ball_mastery,,,,,,
ch_ball_alleyoop,CHALLENGE_ALLEYOOP,CHALLENGE_ALLEYOOP_DESC,,1,ball,0,,,5,1500,,,,,,,,,,,,,,,,,751,,,,,,,,,,,,,,,ch_ball_mastery,,,,,,
ch_ball_mastery,CHALLENGE_GAMEMODE_MASTERY_BALL,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,ball,0,,,8,5000,,,,,,,,,,,,,,,,,752,,,,,,,,,,,,,,,,,,,,,
ch_raid_veteran,CHALLENGE_GAMEMODE_VETERAN_WARRAID,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,warraid,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,7143,,,,,,,,,,,,,,,ch_raid_mastery,,,,,,
ch_raid_superior,CHALLENGE_GAMEMODE_SUPERIOR_WARRAID,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,warraid,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,7144,,,,,,,,,,,,,,,ch_raid_mastery,,,,,,
ch_raid_mvp,CHALLENGE_GAMEMODE_MVP_WARRAID,CHALLENGE_GAMEMODE_MVP_DESC,,1,warraid,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,7145,,,,,,,,,,,,,,,ch_raid_mastery,,,,,,
ch_raid_triple,CHALLENGE_GAMEMODE_TRIPLE_WARRAID,CHALLENGE_GAMEMODE_TRIPLEKILL_DESC,,1,warraid,0,,,1,1000,,,,,,,,,,,,,,,,,7146,,,,,,,,,,,,,,,ch_raid_mastery,,,,,,
ch_raid_avenger,CHALLENGE_GAMEMODE_AVENGER_WARRAID,CHALLENGE_GAMEMODE_AVENGER_DESC,,1,warraid,0,,,10,1500,,,,,,,,,,,,,,,,,7147,,,,,,,,,,,,,,,ch_raid_mastery,,,,,,
ch_raid_savior,CHALLENGE_GAMEMODE_SAVIOR_WARRAID,CHALLENGE_GAMEMODE_SAVIOR_DESC,,1,warraid,0,,,10,1500,,,,,,,,,,,,,,,,,7148,,,,,,,,,,,,,,,ch_raid_mastery,,,,,,
