a1,b2,c3,d4,e5,f6,g7,h8,i9,j10,k11,l12,
vmg1927 ret10_scope,weaponReticle,0,ch_reticle_optic_streaking_vmg1927_mp,,,,,,,,,
vmg1927 ret2_reflex,weaponReticle,0,ch_reticle_nydar_kill_vmg1927_mp_2,,,,,,,,,
vmg1927 ret2_scope,weaponReticle,0,ch_reticle_optic_kill_vmg1927_mp_2,,,,,,,,,
vmg1927 ret3_reflex,weaponReticle,0,ch_reticle_nydar_kill_vmg1927_mp_3,,,,,,,,,
vmg1927 ret3_scope,weaponReticle,0,ch_reticle_optic_kill_vmg1927_mp_3,,,,,,,,,
vmg1927 ret4_reflex,weaponReticle,0,ch_reticle_nydar_kill_vmg1927_mp_4,,,,,,,,,
vmg1927 ret4_scope,weaponReticle,0,ch_reticle_optic_kill_vmg1927_mp_4,,,,,,,,,
vmg1927 ret5_reflex,weaponReticle,0,ch_reticle_nydar_kill_vmg1927_mp_5,,,,,,,,,
vmg1927 ret5_scope,weaponReticle,0,ch_reticle_optic_kill_vmg1927_mp_5,,,,,,,,,
vmg1927 ret6_reflex,weaponReticle,0,ch_reticle_nydar_kill_vmg1927_mp_6,,,,,,,,,
vmg1927 ret6_scope,weaponReticle,0,ch_reticle_optic_kill_vmg1927_mp_6,,,,,,,,,
vmg1927 ret7_reflex,weaponReticle,0,ch_reticle_nydar_headshot_vmg1927_mp,,,,,,,,,
vmg1927 ret7_scope,weaponReticle,0,ch_reticle_optic_headshot_vmg1927_mp,,,,,,,,,
vmg1927 ret8_reflex,weaponReticle,0,ch_reticle_nydar_longshot_vmg1927_mp,,,,,,,,,
vmg1927 ret8_scope,weaponReticle,0,ch_reticle_optic_longshot_vmg1927_mp,,,,,,,,,
vmg1927 ret9_reflex,weaponReticle,0,ch_reticle_nydar_doublekill_vmg1927_mp,,,,,,,,,
vmg1927 ret9_scope,weaponReticle,0,ch_reticle_optic_doublekill_vmg1927_mp,,,,,,,,,
vmg1927 snow,weaponCamo,0,ch_camoT2_maindivision_vmg1927_mp,,,,,,,,,
vmg1927 zom_amp,loot,0,,,,,,,,,,
vmg1927 zom_amp_02,weaponCamo,0,,,,,,,,,,
vmg1927 zom_amp_03,loot,0,,,,,,,,,,
vmg1927 zom_amp_04,weaponCamo,0,,,,,,,,,,
vmg1927 zom_amp_05,weaponCamo,0,,,,,,,,,,
vmg1927 zom_camo_01,weaponCamo,0,,,,,,,,,,
vmg1927 zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
vmg1927 zom_fog_01,loot,0,,,,,,,,,,
vmg1927 zom_frontline_01,weaponCamo,0,,,,,,,,,,
vmg1927 zom_madmin_01,weaponCamo,0,,,,,,,,,,
vmg1927 zom_preorder,weaponCamo,0,,,,,,,0x800092,,,
vmg1927 zom_skin_01,weaponCamo,0,,,,,,,,,,
vmg1927 zom_spat_01,weaponCamo,0,,,,,,,,,,
vmg1927 zom_spat_02,weaponCamo,0,,,,,,,,,,
vmg1927 zom_spat_03,weaponCamo,0,,,,,,,,,,
vmg1927 zom_twitch,weaponCamo,0,,,,,,,,,,
vmg1927_loot0_mp,loot,0,,,,,,,,,,
vmg1927_loot1_mp,loot,0,,,,,,,,,,
vmg1927_loot2_mp,loot,0,,,,,,,,,,
vmg1927_loot3_mp,loot,0,,,,,,,,,,
vmg1927_mp,weapon,0,,,,,,,,,,
volk bronze,weaponCamo,0,ch_camoT2_doublekill_volk_mp,,,,,,,,,
volk brownspot,weaponCamo,0,ch_camo_volk_mp_2,,,,,,,,,
volk camo_pap_04,weaponCamo,0,,,,,,,,,,
volk chrome,weaponCamo,0,ch_camo_mastery,,,,,,,,,
volk chrome_tiger,weaponCamo,0,ch_camo_prestige_mastery,,,,,,,,,
volk copper,weaponCamo,0,ch_camoT2_killstreak5_volk_mp,,,,,,,,,
volk diamond,weaponCamo,0,ch_camo_mastery_ar,,,,,,,,,
volk gold,weaponCamo,0,ch_camo_mastery_volk_mp,,,,,,,,,
volk gold_cheetah,weaponCamo,0,ch_camoT4_triplekill_volk_mp,,,,,,,,,
volk gold_leopard,weaponCamo,0,ch_camoT3_doublekill_volk_mp,,,,,,,,,
volk greenspot,weaponCamo,0,ch_camo_volk_mp_1,,,,,,,,,
volk heeres,weaponCamo,0,ch_camo_volk_mp_3,,,,,,,,,
volk leibermuster,weaponCamo,0,ch_camo_volk_mp_4,,,,,,,,,
volk leopard,weaponCamo,0,ch_camoT2_altdivision_volk_mp,,,,,,,,,
volk m1916,weaponCamo,0,ch_camoT2_longshot_volk_mp,,,,,,,,,
volk oakleaf,weaponCamo,0,ch_camo_volk_mp_6,,,,,,,,,
volk palmtree,weaponCamo,0,ch_camo_volk_mp_7,,,,,,,,,
volk panzer,weaponCamo,0,ch_camo_volk_mp_9,,,,,,,,,
volk peapattern,weaponCamo,0,ch_camo_volk_mp_5,,,,,,,,,
volk planetree,weaponCamo,0,ch_camo_volk_mp_8,,,,,,,,,
volk ret1_lens,weaponReticle,0,ch_reticle_lens_kill_volk_mp_1,,,,,,,,,
volk ret1_reflex,weaponReticle,0,ch_reticle_nydar_kill_volk_mp_1,,,,,,,,,
volk ret1_scope,weaponReticle,0,ch_reticle_optic_kill_volk_mp_1,,,,,,,,,
volk ret10_lens,weaponReticle,0,ch_reticle_lens_streaking_volk_mp,,,,,,,,,
volk ret10_reflex,weaponReticle,0,ch_reticle_nydar_streaking_volk_mp,,,,,,,,,
volk ret10_scope,weaponReticle,0,ch_reticle_optic_streaking_volk_mp,,,,,,,,,
volk ret2_lens,weaponReticle,0,ch_reticle_lens_kill_volk_mp_2,,,,,,,,,
volk ret2_reflex,weaponReticle,0,ch_reticle_nydar_kill_volk_mp_2,,,,,,,,,
volk ret2_scope,weaponReticle,0,ch_reticle_optic_kill_volk_mp_2,,,,,,,,,
volk ret3_lens,weaponReticle,0,ch_reticle_lens_kill_volk_mp_3,,,,,,,,,
volk ret3_reflex,weaponReticle,0,ch_reticle_nydar_kill_volk_mp_3,,,,,,,,,
volk ret3_scope,weaponReticle,0,ch_reticle_optic_kill_volk_mp_3,,,,,,,,,
volk ret4_lens,weaponReticle,0,ch_reticle_lens_kill_volk_mp_4,,,,,,,,,
volk ret4_reflex,weaponReticle,0,ch_reticle_nydar_kill_volk_mp_4,,,,,,,,,
volk ret4_scope,weaponReticle,0,ch_reticle_optic_kill_volk_mp_4,,,,,,,,,
volk ret5_lens,weaponReticle,0,ch_reticle_lens_kill_volk_mp_5,,,,,,,,,
volk ret5_reflex,weaponReticle,0,ch_reticle_nydar_kill_volk_mp_5,,,,,,,,,
volk ret5_scope,weaponReticle,0,ch_reticle_optic_kill_volk_mp_5,,,,,,,,,
volk ret6_lens,weaponReticle,0,ch_reticle_lens_kill_volk_mp_6,,,,,,,,,
volk ret6_reflex,weaponReticle,0,ch_reticle_nydar_kill_volk_mp_6,,,,,,,,,
volk ret6_scope,weaponReticle,0,ch_reticle_optic_kill_volk_mp_6,,,,,,,,,
volk ret7_lens,weaponReticle,0,ch_reticle_lens_headshot_volk_mp,,,,,,,,,
volk ret7_reflex,weaponReticle,0,ch_reticle_nydar_headshot_volk_mp,,,,,,,,,
volk ret7_scope,weaponReticle,0,ch_reticle_optic_headshot_volk_mp,,,,,,,,,
volk ret8_lens,weaponReticle,0,ch_reticle_lens_longshot_volk_mp,,,,,,,,,
volk ret8_reflex,weaponReticle,0,ch_reticle_nydar_longshot_volk_mp,,,,,,,,,
volk ret8_scope,weaponReticle,0,ch_reticle_optic_longshot_volk_mp,,,,,,,,,
volk ret9_lens,weaponReticle,0,ch_reticle_lens_doublekill_volk_mp,,,,,,,,,
volk ret9_reflex,weaponReticle,0,ch_reticle_nydar_doublekill_volk_mp,,,,,,,,,
volk ret9_scope,weaponReticle,0,ch_reticle_optic_doublekill_volk_mp,,,,,,,,,
volk snow,weaponCamo,0,ch_camoT2_maindivision_volk_mp,,,,,,,,,
volk zom_amp,loot,0,,,,,,,,,,
volk zom_amp_02,weaponCamo,0,,,,,,,,,,
volk zom_amp_03,loot,0,,,,,,,,,,
volk zom_amp_04,weaponCamo,0,,,,,,,,,,
volk zom_amp_05,weaponCamo,0,,,,,,,,,,
volk zom_camo_01,weaponCamo,0,,,,,,,,,,
volk zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
volk zom_fog_01,loot,0,,,,,,,,,,
volk zom_frontline_01,weaponCamo,0,,,,,,,,,,
volk zom_madmin_01,weaponCamo,0,,,,,,,,,,
volk zom_preorder,loot,0,,,,,,,0x800092,,,
volk zom_skin_01,loot,0,,,,,,,,,,
volk zom_spat_01,weaponCamo,0,,,,,,,,,,
volk zom_spat_02,weaponCamo,0,,,,,,,,,,
volk zom_spat_03,weaponCamo,0,,,,,,,,,,
volk zom_twitch,weaponCamo,0,,,,,,,,,,
volk_loot0_mp,loot,0,,,,,,,,,,
volk_loot1_mp,loot,0,,,,,,,,,,
volk_loot2_mp,loot,0,,,,,,,,,,
volk_loot3_mp,loot,0,,,,,,,,,,
volk_mp,weapon,0,,,,,,,,,,
voucher_2XP_unlock_limit_5,none,0,,,,,,,,,,
voucher_2xpunlock_10,none,0,,,,,,,,,,
voucher_2xpunlock_15,none,0,,,,,,,,,,
voucher_2xpunlock_30,none,0,,,,,,,,,,
voucher_500cp,loot,0,,,,,,,,,,
voucher_5SD_gift,loot,0,,,,,,,,,,
voucher_ambassador1,loot,0,,,,,,,,,,
voucher_ambassador2,loot,0,,,,,,,,,,
voucher_ambassador3,loot,0,,,,,,,,,,
voucher_ambassadoremblem,loot,0,,,,,,,,,,
voucher_anniversary,loot,0,,,,,,,,,,
voucher_app_1ASD,loot,0,,,,,,,,,,
voucher_app_1SD,loot,0,,,,,,,,,,
voucher_app_2ASD,loot,0,,,,,,,,,,
voucher_app_2SD,loot,0,,,,,,,,,,
voucher_app_2xp_1h,loot,0,,,,,,,,,,
voucher_app_2xp_2h,loot,0,,,,,,,,,,
voucher_app_2xp_3h,loot,0,,,,,,,,,,
voucher_app_boostxp_3h,loot,0,,,,,,,,,,
voucher_app_boostxp_4h,loot,0,,,,,,,,,,
voucher_app_boostxp_5h,loot,0,,,,,,,,,,
voucher_astrocodpointsincentive,none,0,,,,,,,,,,
voucher_betapack,none,0,,,,,,,,,,
voucher_breda30,loot,0,,,,,,,,,,
voucher_codebreaker,loot,0,,,,,,,,,,
voucher_codepack,none,0,,,,,,,,,,
voucher_codepack2,none,0,,,,,,,,,,
voucher_community_event_2_tier1,loot,0,,,,,,,,,,
voucher_community_event_2_tier2,loot,0,,,,,,,,,,
voucher_community_event_2_tier3,loot,0,,,,,,,,,,
voucher_community_event_2_tier4,loot,0,,,,,,,,,,
voucher_community_event_2_tier5,loot,0,,,,,,,,,,
voucher_community_event_3_tier1,loot,0,,,,,,,,,,
voucher_community_event_3_tier2,loot,0,,,,,,,,,,
voucher_community_event_3_tier3,loot,0,,,,,,,,,,
voucher_community_event_3_tier4,loot,0,,,,,,,,,,
voucher_community_event_3_tier5,loot,0,,,,,,,,,,
voucher_community_event_4_tier1,loot,0,,,,,,,,,,
voucher_community_event_4_tier2,loot,0,,,,,,,,,,
voucher_community_event_4_tier3,loot,0,,,,,,,,,,
voucher_community_event_4_tier4,loot,0,,,,,,,,,,
voucher_community_event_4_tier5,loot,0,,,,,,,,,,
voucher_community_event_5_tier1,loot,0,,,,,,,,,,
voucher_community_event_5_tier2,loot,0,,,,,,,,,,
voucher_community_event_5_tier3,loot,0,,,,,,,,,,
voucher_community_event_5_tier4,loot,0,,,,,,,,,,
voucher_community_event_5_tier5,loot,0,,,,,,,,,,
voucher_community_event_6_tier1,loot,0,,,,,,,,,,
voucher_community_event_6_tier2,loot,0,,,,,,,,,,
voucher_community_event_6_tier3,loot,0,,,,,,,,,,
voucher_community_event_6_tier4,loot,0,,,,,,,,,,
voucher_community_event_6_tier5,loot,0,,,,,,,,,,
voucher_community_event_tier1,loot,0,,,,,,,,,,
voucher_community_event_tier2,loot,0,,,,,,,,,,
voucher_community_event_tier3,loot,0,,,,,,,,,,
voucher_community_event_tier4,loot,0,,,,,,,,,,
voucher_community_event_tier5,loot,0,,,,,,,,,,
voucher_days_of_summer_bundle,loot,0,,,,,,,,,,
voucher_days_of_summer_starter,loot,0,,,,,,,,,,
voucher_digitaleditionbonuscontent,none,0,,,,,,,,,,
voucher_divisionspack,none,0,,,,,,,,,,
voucher_enigma_decoder,loot,0,,,,,,,,,,
voucher_g43,loot,0,,,,,,,,,,
voucher_gamesoundtrack,none,0,,,,,,,,,,
voucher_kontrolfreekcallingcard,none,0,,,,,,,,,,
voucher_liberty_strike_bundle,loot,0,,,,,,,,,,
voucher_liberty_strike_starter_pack,loot,0,,,,,,,,,,
voucher_mpupgrade,none,0,,,,,,,,,,
voucher_mpupgrade2,loot,0,,,,,,,,,,
voucher_mtx5_pack_a,none,0,,,,,,,,,,
voucher_mtx5_pack_b,none,0,,,,,,,,,,
voucher_nazizombiespack,none,0,,,,,,,,,,
voucher_primaguidecallingcard,none,0,,,,,,,,,,
voucher_rank_reset_mg1,loot,0,,,,,,,,,,
voucher_rank_reset_mg2,loot,0,,,,,,,,,,
voucher_rankedplay_pro_reward_1,loot,0,,,,,,,,,,
voucher_rankedplay_pro_reward_10,loot,0,,,,,,,,,,
voucher_rankedplay_pro_reward_11,loot,0,,,,,,,,,,
voucher_rankedplay_pro_reward_12,loot,0,,,,,,,,,,
voucher_rankedplay_pro_reward_2,loot,0,,,,,,,,,,
voucher_rankedplay_pro_reward_3,loot,0,,,,,,,,,,
voucher_rankedplay_pro_reward_4,loot,0,,,,,,,,,,
voucher_rankedplay_pro_reward_5,loot,0,,,,,,,,,,
voucher_rankedplay_pro_reward_6,loot,0,,,,,,,,,,
voucher_rankedplay_pro_reward_7,loot,0,,,,,,,,,,
voucher_rankedplay_pro_reward_8,loot,0,,,,,,,,,,
voucher_rankedplay_pro_reward_9,loot,0,,,,,,,,,,
voucher_resistancebox_1,loot,0,,,,,,,,,,
voucher_resistancebox_2,loot,0,,,,,,,,,,
voucher_resistancebox_3,loot,0,,,,,,,,,,
voucher_resistancebox_4,loot,0,,,,,,,,,,
voucher_resistancebox_5,loot,0,,,,,,,,,,
voucher_saboteur,loot,0,,,,,,,,,,
voucher_seasonpasscarentanbonusmap,none,0,,,,,,,,,,
voucher_SPHelmet,loot,0,,,,,,,,,,
voucher_starter_ac,loot,0,,,,,,,,,,
voucher_sten,loot,0,,,,,,,,,,
voucher_twitchprimeincentive,none,0,,,,,,,,,,
voucher_twitchwindow1,loot,0,,,,,,,,,,
voucher_twitchwindow2,loot,0,,,,,,,,,,
voucher_twitchwindow3,loot,0,,,,,,,,,,
voucher_twitchwindow4,loot,0,,,,,,,,,,
voucher_twitchwindow5,loot,0,,,,,,,,,,
voucher_twitchwindow6,loot,0,,,,,,,,,,
voucher_twitchwindow7,loot,0,,,,,,,,,,
voucher_twitchwindow8,loot,0,,,,,,,,,,
voucher_warbond_sd,none,0,,,,,,,,,,
voucher_warbondlogin,none,0,,,,,,,,,,
voucher_warbondnewsletter,none,0,,,,,,,,,,
voucher_warbondtenmatch,none,0,,,,,,,,,,
voucher_winterbox_1,loot,0,,,,,,,,,,
voucher_winterbox_2,loot,0,,,,,,,,,,
voucher_winterbox_3,loot,0,,,,,,,,,,
voucher_winterbox_4,loot,0,,,,,,,,,,
voucher_winterdrop_year2_1,loot,0,,,,,,,,,,
voucher_winterdrop_year2_2,loot,0,,,,,,,,,,
voucher_winterdrop_year2_3,loot,0,,,,,,,,,,
voucher_winterdrop_year2_4,loot,0,,,,,,,,,,
voucher_ww2starterpack,none,0,,,,,,,,,,
voucher_ZMHelmet,loot,0,,,,,,,,,,
walther bronze,weaponCamo,0,ch_camoT2_doublekill_walther_mp,,,,,,,,,
walther brownspot,weaponCamo,0,ch_camo_walther_mp_2,,,,,,,,,
walther camo_pap_04,weaponCamo,0,,,,,,,,,,
walther chrome,weaponCamo,0,ch_camo_mastery,,,,,,,,,
walther chrome_tiger,weaponCamo,0,ch_camo_prestige_mastery,,,,,,,,,
walther copper,weaponCamo,0,ch_camoT2_killstreak5_walther_mp,,,,,,,,,
walther diamond,weaponCamo,0,ch_camo_mastery_shotgun,,,,,,,,,
walther gold,weaponCamo,0,ch_camo_mastery_walther_mp,,,,,,,,,
walther gold_cheetah,weaponCamo,0,ch_camoT4_triplekill_walther_mp,,,,,,,,,
walther gold_leopard,weaponCamo,0,ch_camoT3_doublekill_walther_mp,,,,,,,,,
walther greenspot,weaponCamo,0,ch_camo_walther_mp_1,,,,,,,,,
walther heeres,weaponCamo,0,ch_camo_walther_mp_3,,,,,,,,,
walther leibermuster,weaponCamo,0,ch_camo_walther_mp_4,,,,,,,,,
walther leopard,weaponCamo,0,ch_camoT2_altdivision_walther_mp,,,,,,,,,
walther m1916,weaponCamo,0,ch_camoT2_revenge_walther_mp,,,,,,,,,
walther oakleaf,weaponCamo,0,ch_camo_walther_mp_6,,,,,,,,,
walther palmtree,weaponCamo,0,ch_camo_walther_mp_7,,,,,,,,,
walther panzer,weaponCamo,0,ch_camo_walther_mp_9,,,,,,,,,
walther peapattern,weaponCamo,0,ch_camo_walther_mp_5,,,,,,,,,
walther planetree,weaponCamo,0,ch_camo_walther_mp_8,,,,,,,,,
walther ret1_reflex,weaponReticle,0,ch_reticle_nydar_kill_walther_mp_1,,,,,,,,,
walther ret10_reflex,weaponReticle,0,ch_reticle_nydar_streaking_walther_mp,,,,,,,,,
walther ret2_reflex,weaponReticle,0,ch_reticle_nydar_kill_walther_mp_2,,,,,,,,,
walther ret3_reflex,weaponReticle,0,ch_reticle_nydar_kill_walther_mp_3,,,,,,,,,
walther ret4_reflex,weaponReticle,0,ch_reticle_nydar_kill_walther_mp_4,,,,,,,,,
walther ret5_reflex,weaponReticle,0,ch_reticle_nydar_kill_walther_mp_5,,,,,,,,,
walther ret6_reflex,weaponReticle,0,ch_reticle_nydar_kill_walther_mp_6,,,,,,,,,
walther ret7_reflex,weaponReticle,0,ch_reticle_nydar_headshot_walther_mp,,,,,,,,,
walther ret8_reflex,weaponReticle,0,ch_reticle_nydar_longshot_walther_mp,,,,,,,,,
walther ret9_reflex,weaponReticle,0,ch_reticle_nydar_doublekill_walther_mp,,,,,,,,,
walther snow,weaponCamo,0,ch_camoT2_maindivision_walther_mp,,,,,,,,,
walther zom_amp,loot,0,,,,,,,,,,
walther zom_amp_02,weaponCamo,0,,,,,,,,,,
walther zom_amp_03,loot,0,,,,,,,,,,
walther zom_amp_04,weaponCamo,0,,,,,,,,,,
walther zom_amp_05,weaponCamo,0,,,,,,,,,,
walther zom_camo_01,weaponCamo,0,,,,,,,,,,
walther zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
walther zom_fog_01,loot,0,,,,,,,,,,
walther zom_frontline_01,weaponCamo,0,,,,,,,,,,
walther zom_madmin_01,weaponCamo,0,,,,,,,,,,
walther zom_preorder,loot,0,,,,,,,0x800092,,,
walther zom_skin_01,loot,0,,,,,,,,,,
walther zom_spat_01,weaponCamo,0,,,,,,,,,,
walther zom_spat_02,weaponCamo,0,,,,,,,,,,
walther zom_spat_03,weaponCamo,0,,,,,,,,,,
walther zom_twitch,weaponCamo,0,,,,,,,,,,
walther_loot0_mp,loot,0,,,,,,,,,,
walther_loot1_mp,loot,0,,,,,,,,,,
walther_loot2_mp,loot,0,,,,,,,,,,
walther_loot3_mp,loot,0,,,,,,,,,,
walther_mp,weapon,18,,ch_cacToken_walther,ch_prPurchase_walther,,,,,,,
weaponcharm_dlc3_01,loot,0,,,,,,,,,,
weaponcharm_dlc4_01,loot,0,,,,,,,,,,
weaponcharm_dlc4_02,loot,0,,,,,,,,,,
weaponcharm_incentive_endowment_01,loot,0,,,,,,,0x80013A,,,
weaponcharm_mtx3_5_01,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_02,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_03,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_04,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_05,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_06,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_07,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_08,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_09,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_10,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_11,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_12,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_13,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_14,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_15,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_16,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_17,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_18,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_19,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_20,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_21,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_22,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_23,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_24,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_25,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_26,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_27,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_28,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_29,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_30,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_31,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_32,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_33,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_34,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_35,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_36,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_37,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_38,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_39,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_40,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_41,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_42,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_43,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_44,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_45,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_46,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_47,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_48,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_49,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_50,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_stpatricks_01,loot,0,,,,,,,,,,
weaponcharm_mtx3_5_stpatricks_02,loot,0,,,,,,,,,,
weaponcharm_mtx4_01,loot,0,,,,,,,,,,
weaponcharm_mtx4_02,loot,0,,,,,,,,,,
weaponcharm_mtx4_03,loot,0,,,,,,,,,,
weaponcharm_mtx4_04,loot,0,,,,,,,,,,
weaponcharm_mtx4_05,loot,0,,,,,,,,,,
weaponcharm_mtx4_06,loot,0,,,,,,,,,,
weaponcharm_mtx4_07,loot,0,,,,,,,,,,
weaponcharm_mtx4_08,loot,0,,,,,,,,,,
weaponcharm_mtx4_09,loot,0,,,,,,,,,,
weaponcharm_mtx4_10,loot,0,,,,,,,,,,
weaponcharm_mtx4_11,loot,0,,,,,,,,,,
weaponcharm_mtx4_12,loot,0,,,,,,,,,,
weaponcharm_mtx4_13,loot,0,,,,,,,,,,
weaponcharm_mtx4_14,loot,0,,,,,,,,,,
weaponcharm_mtx4_15,loot,0,,,,,,,,,,
weaponcharm_mtx4_16,loot,0,,,,,,,,,,
weaponcharm_mtx4_17,loot,0,,,,,,,,,,
weaponcharm_mtx4_18,loot,0,,,,,,,,,,
weaponcharm_mtx4_19,loot,0,,,,,,,,,,
weaponcharm_mtx4_20,loot,0,,,,,,,,,,
weaponcharm_mtx4_sherman_tank,loot,0,,,,,,,,,,
weaponcharm_mtx5_01,loot,0,,,,,,,,,,
weaponcharm_mtx5_02,loot,0,,,,,,,,,,
weaponcharm_mtx5_03,loot,0,,,,,,,,,,
weaponcharm_mtx5_04,loot,0,,,,,,,,,,
weaponcharm_mtx5_05,loot,0,,,,,,,,,,
weaponcharm_mtx5_06,loot,0,,,,,,,,,,
weaponcharm_mtx5_07,loot,0,,,,,,,,,,
weaponcharm_mtx5_08,loot,0,,,,,,,,,,
weaponcharm_mtx5_09,loot,0,,,,,,,,,,
weaponcharm_mtx5_10,loot,0,,,,,,,,,,
weaponcharm_mtx5_11,loot,0,,,,,,,,,,
weaponcharm_mtx5_12,loot,0,,,,,,,,,,
weaponcharm_mtx5_13,loot,0,,,,,,,,,,
weaponcharm_mtx5_14,loot,0,,,,,,,,,,
weaponcharm_mtx5_15,loot,0,,,,,,,,,,
weaponcharm_mtx5_16,loot,0,,,,,,,,,,
weaponcharm_mtx5_17,loot,0,,,,,,,,,,
weaponcharm_mtx5_18,loot,0,,,,,,,,,,
weaponcharm_mtx5_19,loot,0,,,,,,,,,,
weaponcharm_mtx5_20,loot,0,,,,,,,,,,
weaponcharm_mtx5_21,loot,0,,,,,,,,,,
weaponcharm_mtx5_22,loot,0,,,,,,,,,,
weaponcharm_mtx5_23,loot,0,,,,,,,,,,
weaponcharm_mtx5_24,loot,0,,,,,,,,,,
weaponcharm_mtx5_25,loot,0,,,,,,,,,,
weaponcharm_mtx5_26,loot,0,,,,,,,,,,
weaponcharm_mtx5_27,loot,0,,,,,,,,,,
weaponcharm_mtx5_28,loot,0,,,,,,,,,,
weaponcharm_mtx5_29,loot,0,,,,,,,,,,
weaponcharm_mtx5_30,loot,0,,,,,,,,,,
weaponcharm_mtx5_31,loot,0,,,,,,,,,,
weaponcharm_mtx5_32,loot,0,,,,,,,,,,
weaponcharm_mtx5_33,loot,0,,,,,,,,,,
weaponcharm_mtx5_34,loot,0,,,,,,,,,,
weaponcharm_mtx5_35,loot,0,,,,,,,,,,
weaponcharm_mtx5_36,loot,0,,,,,,,,,,
weaponcharm_mtx5_37,loot,0,,,,,,,,,,
weaponcharm_mtx5_38,loot,0,,,,,,,,,,
weaponcharm_mtx5_39,loot,0,,,,,,,,,,
weaponcharm_mtx5_40,loot,0,,,,,,,,,,
weaponcharm_mtx5_41,loot,0,,,,,,,,,,
weaponcharm_mtx5_42,loot,0,,,,,,,,,,
weaponcharm_mtx5_43,loot,0,,,,,,,,,,
weaponcharm_mtx5_44,loot,0,,,,,,,,,,
weaponcharm_mtx5_45,loot,0,,,,,,,,,,
weaponcharm_mtx5_46,loot,0,,,,,,,,,,
weaponcharm_mtx5_47,loot,0,,,,,,,,,,
weaponcharm_mtx5_48,loot,0,,,,,,,,,,
weaponcharm_mtx5_49,loot,0,,,,,,,,,,
weaponcharm_mtx5_community,loot,0,,,,,,,,,,
weaponcharm_mtx5_community_02,loot,0,,,,,,,,,,
weaponcharm_mtx5_zombiesiege_01,loot,0,,,,,,,,,,
weaponcharm_mtx6_01,loot,0,,,,,,,,1,,
weaponcharm_mtx6_02,loot,0,,,,,,,,1,,
weaponcharm_mtx6_03,loot,0,,,,,,,,1,,
weaponcharm_mtx6_04,loot,0,,,,,,,,1,,
weaponcharm_mtx6_05,loot,0,,,,,,,,1,,
weaponcharm_mtx6_06,loot,0,,,,,,,,1,,
weaponcharm_mtx6_07,loot,0,,,,,,,,1,,
weaponcharm_mtx6_08,loot,0,,,,,,,,1,,
weaponcharm_mtx6_09,loot,0,,,,,,,,1,,
