ch_sr_interrupt,CHALLENGE_INTERRUPTION,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_sr_mastery,CHALLENGE_GAMEMODE_MASTERY_SR,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_hp_veteran,CHALLENGE_GAMEMODE_VETERAN_HP,,s2_challenge_gamemode_hp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_hp_superior,CHALLENGE_GAMEMODE_SUPERIOR_HP,,s2_challenge_gamemode_hp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_hp_mvp,CHALLENGE_GAMEMODE_MVP_HP,,s2_challenge_gamemode_hp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_hp_aggression,CHALLENGE_GAMEMODE_AGGRESSION_HP,,s2_challenge_gamemode_hp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_hp_attacker,CHALLENGE_GAMEMODE_HP_ATTACKER,,s2_challenge_gamemode_hp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_hp_defender,CHALLENGE_GAMEMODE_HP_DEFENDER,,s2_challenge_gamemode_hp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_hp_crushing,CHALLENGE_GAMEMODE_CRUSHING_HP,,s2_challenge_gamemode_hp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_hp_star,CHALLENGE_GAMEMODE_SUPERSTAR_HP,,s2_challenge_gamemode_hp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_hp_mastery,CHALLENGE_GAMEMODE_MASTERY_HP,,s2_challenge_gamemode_hp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_conf_veteran,CHALLENGE_GAMEMODE_VETERAN_CONF,,s2_challenge_gamemode_kc,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_conf_superior,CHALLENGE_GAMEMODE_SUPERIOR_CONF,,s2_challenge_gamemode_kc,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_conf_mvp,CHALLENGE_GAMEMODE_MVP_CONF,,s2_challenge_gamemode_kc,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_conf_collector,CHALLENGE_COLLECTOR,,s2_challenge_gamemode_kc,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_conf_denial,CHALLENGE_DENIAL,,s2_challenge_gamemode_kc,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_conf_save_yourself,CHALLENGE_SAVE_YOURSELF,,s2_challenge_gamemode_kc,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_conf_crushing,CHALLENGE_GAMEMODE_CRUSHING_CONF,,s2_challenge_gamemode_kc,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_conf_savior,CHALLENGE_GAMEMODE_SAVIOR_CONF,,s2_challenge_gamemode_kc,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_conf_mastery,CHALLENGE_GAMEMODE_MASTERY_CONF,,s2_challenge_gamemode_kc,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_twar_wins,MPUI_WINS,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_twar_veteran,CHALLENGE_VETERAN,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_twar_superior,CHALLENGE_SUPERIOR,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_twar_mvp,MPUI_MVP,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_twar_aggression,CHALLENGE_AGGRESSION,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_twar_attacker,CHALLENGE_ASSAULT,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_twar_defender,CHALLENGE_DEFENDER,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_twar_crushing,CHALLENGE_CRUSHING_VICTORY,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_twar_blitzkrieg,CHALLENGE_BLITZKRIEG,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_twar_mastery,CHALLENGE_GAMEMODE_MASTERY_TWAR,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_ball_veteran,CHALLENGE_GAMEMODE_VETERAN_BALL,,s2_challenge_gamemode_uplink,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_ball_superior,CHALLENGE_GAMEMODE_SUPERIOR_BALL,,s2_challenge_gamemode_uplink,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_ball_mvp,CHALLENGE_GAMEMODE_MVP_BALL,,s2_challenge_gamemode_uplink,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_ball_touchdown,CHALLENGE_TOUCHDOWN,,s2_challenge_gamemode_uplink,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_ball_fieldgoal,CHALLENGE_FIELDGOAL,,s2_challenge_gamemode_uplink,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_ball_crushing,CHALLENGE_GAMEMODE_CRUSHING_BALL,,s2_challenge_gamemode_uplink,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_ball_assist,CHALLENGE_BALL_ASSIST,,s2_challenge_gamemode_uplink,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_ball_alleyoop,CHALLENGE_ALLEYOOP,,s2_challenge_gamemode_uplink,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_ball_mastery,CHALLENGE_GAMEMODE_MASTERY_BALL,,s2_challenge_gamemode_uplink,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_infect_wins,MPUI_WINS,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_infect_veteran,CHALLENGE_VETERAN,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_infect_superior,CHALLENGE_SUPERIOR,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_infect_mvp,MPUI_MVP,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_infect_crushing,CHALLENGE_CRUSHING_VICTORY,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_infect_survivor,CHALLENGE_SURVIVOR,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_infect_patientzero,CHALLENGE_PATIENTZERO,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_infect_cleanup,CHALLENGE_CLEANUP,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_infect_tooclose,CHALLENGE_TOOCLOSE,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_infect_mastery,CHALLENGE_GAMEMODE_MASTERY_INFECTED,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
infect_time_added,SPLASHES_CTF_EXTRATIME,INFECT_TIME_ADDED,ctf_extratime,2.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,largewar_splash,,
ch_gun_wins,MPUI_WINS,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_gun_veteran,CHALLENGE_VETERAN,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_gun_superior,CHALLENGE_SUPERIOR,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_gun_mvp,MPUI_MVP,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_gun_crushing,CHALLENGE_CRUSHING_VICTORY,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_gun_regression,CHALLENGE_REGRESSION,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_gun_double,CHALLENGE_DOUBLE_KILL,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_gun_triple,CHALLENGE_TRIPLE_KILL,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_gun_star,CHALLENGE_SUPERSTAR,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_gun_mastery,CHALLENGE_GAMEMODE_MASTERY_GUN,,s2_challenge_bootcamp,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_raid_veteran,CHALLENGE_GAMEMODE_VETERAN_WARRAID,,s2_challenge_gamemode_war,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_raid_superior,CHALLENGE_GAMEMODE_SUPERIOR_WARRAID,,s2_challenge_gamemode_war,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_raid_mvp,CHALLENGE_GAMEMODE_MVP_WARRAID,,s2_challenge_gamemode_war,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_raid_triple,CHALLENGE_GAMEMODE_TRIPLE_WARRAID,,s2_challenge_gamemode_war,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_raid_avenger,CHALLENGE_GAMEMODE_AVENGER_WARRAID,,s2_challenge_gamemode_war,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_raid_savior,CHALLENGE_GAMEMODE_SAVIOR_WARRAID,,s2_challenge_gamemode_war,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_raid_star,CHALLENGE_GAMEMODE_SUPERSTAR_WARRAID,,s2_challenge_gamemode_war,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_raid_mastery,CHALLENGE_GAMEMODE_MASTERY_WARRAID,,s2_challenge_gamemode_war,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_limited_acepilot,CHALLENGE_LIMITED_ACEPILOT,CHALLENGE_LIMITED_ACEPILOT_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_limited_lookoutbelow,CHALLENGE_LIMITED_LOOKOUTBELOW,CHALLENGE_LIMITED_LOOKOUTBELOW_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_limited_bloodshed,CHALLENGE_LIMITED_BLOODSHED,CHALLENGE_LIMITED_BLOODSHED_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_limited_bloodshed_fury,CHALLENGE_LIMITED_BLOODSHED_FURY,CHALLENGE_LIMITED_BLOODSHED_FURY_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_limited_headhunter,CHALLENGE_LIMITED_HEADHUNTER,CHALLENGE_LIMITED_HEADHUNTER_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_limited_deadeye,CHALLENGE_LIMITED_DEADEYE,CHALLENGE_LIMITED_DEADEYE_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_01,CHALLENGE_DAILY,CHALLENGE_DAILY_01_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_02,CHALLENGE_DAILY,CHALLENGE_DAILY_02_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_03,CHALLENGE_DAILY,CHALLENGE_DAILY_03_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_04,CHALLENGE_DAILY,CHALLENGE_DAILY_04_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_05,CHALLENGE_DAILY,CHALLENGE_DAILY_05_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_06,CHALLENGE_DAILY,CHALLENGE_DAILY_06_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_07,CHALLENGE_DAILY,CHALLENGE_DAILY_07_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_08,CHALLENGE_DAILY,CHALLENGE_DAILY_08_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_09,CHALLENGE_DAILY,CHALLENGE_DAILY_09_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_10,CHALLENGE_DAILY,CHALLENGE_DAILY_10_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_11,CHALLENGE_DAILY,CHALLENGE_DAILY_11_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_12,CHALLENGE_DAILY,CHALLENGE_DAILY_12_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_13,CHALLENGE_DAILY,CHALLENGE_DAILY_13_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_14,CHALLENGE_DAILY,CHALLENGE_DAILY_14_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_15,CHALLENGE_DAILY,CHALLENGE_DAILY_15_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_16,CHALLENGE_DAILY,CHALLENGE_DAILY_16_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_17,CHALLENGE_DAILY,CHALLENGE_DAILY_17_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_18,CHALLENGE_DAILY,CHALLENGE_DAILY_18_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_19,CHALLENGE_DAILY,CHALLENGE_DAILY_19_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_20,CHALLENGE_DAILY,CHALLENGE_DAILY_20_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_21,CHALLENGE_DAILY,CHALLENGE_DAILY_21_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_22,CHALLENGE_DAILY,CHALLENGE_DAILY_22_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_23,CHALLENGE_DAILY,CHALLENGE_DAILY_23_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_24,CHALLENGE_DAILY,CHALLENGE_DAILY_24_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_25,CHALLENGE_DAILY,CHALLENGE_DAILY_25_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_26,CHALLENGE_DAILY,CHALLENGE_DAILY_26_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_27,CHALLENGE_DAILY,CHALLENGE_DAILY_27_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_28,CHALLENGE_DAILY,CHALLENGE_DAILY_28_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_29,CHALLENGE_DAILY,CHALLENGE_DAILY_29_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_30,CHALLENGE_DAILY,CHALLENGE_DAILY_30_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_31,CHALLENGE_DAILY,CHALLENGE_DAILY_31_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_32,CHALLENGE_DAILY,CHALLENGE_DAILY_32_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_33,CHALLENGE_DAILY,CHALLENGE_DAILY_33_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_34,CHALLENGE_DAILY,CHALLENGE_DAILY_34_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_35,CHALLENGE_DAILY,CHALLENGE_DAILY_35_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_36,CHALLENGE_DAILY,CHALLENGE_DAILY_36_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_37,CHALLENGE_DAILY,CHALLENGE_DAILY_37_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_38,CHALLENGE_DAILY,CHALLENGE_DAILY_38_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_39,CHALLENGE_DAILY,CHALLENGE_DAILY_39_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_40,CHALLENGE_DAILY,CHALLENGE_DAILY_40_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_41,CHALLENGE_DAILY,CHALLENGE_DAILY_41_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_42,CHALLENGE_DAILY,CHALLENGE_DAILY_42_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_43,CHALLENGE_DAILY,CHALLENGE_DAILY_43_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_44,CHALLENGE_DAILY,CHALLENGE_DAILY_44_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_45,CHALLENGE_DAILY,CHALLENGE_DAILY_45_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_daily_0,CHALLENGE_DAILIES,CHALLENGE_DAILY_0_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,daily_challenge_splash,,
ch_daily_0_complete,CHALLENGE_DAILIES,CHALLENGE_DAILY_0_COMPLETE,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,daily_challenge_splash,,
ch_daily_1,CHALLENGE_DAILIES,CHALLENGE_DAILY_1_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,daily_challenge_splash,,
ch_daily_1_complete,CHALLENGE_DAILIES,CHALLENGE_DAILY_1_COMPLETE,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,daily_challenge_splash,,
ch_daily_2,CHALLENGE_DAILIES,CHALLENGE_DAILY_2_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,daily_challenge_splash,,
ch_daily_2_complete,CHALLENGE_DAILIES,CHALLENGE_DAILY_2_COMPLETE,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,daily_challenge_splash,,
ch_daily_3,CHALLENGE_DAILIES,CHALLENGE_DAILY_3_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,daily_challenge_splash,,
ch_daily_3_complete,CHALLENGE_DAILIES,CHALLENGE_DAILY_3_COMPLETE,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,daily_challenge_splash,,
ch_daily_4,CHALLENGE_DAILIES,CHALLENGE_DAILY_4_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,daily_challenge_splash,,
ch_daily_4_complete,CHALLENGE_DAILIES,CHALLENGE_DAILY_4_COMPLETE,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,daily_challenge_splash,,
ch_daily_5,CHALLENGE_DAILIES,CHALLENGE_DAILY_5_DESC,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,daily_challenge_splash,,
ch_daily_5_complete,CHALLENGE_DAILIES,CHALLENGE_DAILY_5_COMPLETE,ui_challenge_unlocked,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,daily_challenge_splash,,
ch_combathandling_extended_mag,CHALLENGE_COMBATHANDLING_MAGS,,s2_challenge_combathandling,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combathandling_grip,CHALLENGE_COMBATHANDLING_FOREGRIP,,s2_challenge_combathandling,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combathandling_fast_ads,CHALLENGE_COMBATHANDLING_QUICKDRAW,,s2_challenge_combathandling,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combathandling_steadyaim,CHALLENGE_COMBATHANDLING_STEADYAIM,,s2_challenge_combathandling,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combathandling_reduced_sway,CHALLENGE_COMBATHANDLING_STABILIZER,,s2_challenge_combathandling,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combatefficiency_hipfire,CHALLENGE_COMBATEFFICIENCY_HIPFIRE,,s2_challenge_combathandling,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combathandling_ads_move_speed,CHALLENGE_COMBATHANDLING_LIGHTSTOCK,,s2_challenge_combathandling,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combathandling_akimbo,CHALLENGE_COMBATHANDLING_AKIMBO,,s2_challenge_combathandling,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combathandling_dualmag,CHALLENGE_COMBATHANDLING_DUALMAG,,s2_challenge_combathandling,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combathandling_fastshooting,CHALLENGE_COMBATHANDLING_FASTSHOOTING,,s2_challenge_combathandling,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combathandling_bodycount,CHALLENGE_COMBATHANDLING_BODYCOUNT,,s2_challenge_combathandling,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combathandling_smoothop,CHALLENGE_COMBATHANDLING_SMOOTHOP,,s2_challenge_combathandling,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combatefficiency_gunner,CHALLENGE_COMBATEFFICIENCY_GUNNER,,s2_challenge_combathandling,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combathandling_mastery,CHALLENGE_COMBATHANDLING_MASTERY,,s2_challenge_combathandling,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combatefficiency_fmj,CHALLENGE_COMBATEFFICIENCY_FMJ,,s2_challenge_combatefficiency,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combatefficiency_head_damage,CHALLENGE_COMBATEFFICIENCY_HIGHCAL,,s2_challenge_combatefficiency,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combatefficiency_rapid_fire,CHALLENGE_COMBATEFFICIENCY_RAPIDFIRE,,s2_challenge_combatefficiency,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combatefficiency_extended_range,CHALLENGE_COMBATEFFICIENCY_LONGRANGE,,s2_challenge_combatefficiency,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combatefficiency_lens_sight,CHALLENGE_COMBATEFFICIENCY_LENS_SIGHT,,s2_challenge_combatefficiency,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combatefficiency_aperture_sight,CHALLENGE_COMBATEFFICIENCY_NYDAR_SIGHT,,s2_challenge_combatefficiency,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combatefficiency_telescopic_sight,CHALLENGE_COMBATEFFICIENCY_4X_SIGHT,,s2_challenge_combatefficiency,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
ch_combatefficiency_suppressor,CHALLENGE_COMBATEFFICIENCY_SUPPRESSOR,,s2_challenge_combatefficiency,3.5,0.25,0.75,0.25,1,mp_s2_earn_medal,,challenge_splash,,
